year,author,title,link,shl_has_link,shl_link
1997,"McIntosh, Steven",The determinants of workers' effort: Theory and evidence.,http://etheses.lse.ac.uk/2465/,True,
1997,"Mohamed, Mohamed Sameh Ahmed",The role of the International Court of Justice as the principal judicial organ of the United Nations.,http://etheses.lse.ac.uk/2566/,True,
1997,"Morant, Nicola Jill",Social representations of mental illness: A study of British and French mental health professionals.,http://etheses.lse.ac.uk/2474/,True,
1997,"Morelli, Carlo Joseph","Making of the market: Oligopolistic business in Britain, 1945-c.1960.",http://etheses.lse.ac.uk/2227/,True,
1997,"Orszag, Peter Richard",Dynamic analysis of regime shifts under uncertainty: Applications to hyperinflation and privatization.,http://etheses.lse.ac.uk/2221/,True,
1997,"Pu, Yonghao",Secular increase in natural fertility in China from 1940s to 1980s.,http://etheses.lse.ac.uk/2240/,True,
1997,"Robertson, Miriam",The Kalbelias of Rajasthan: Jogi Nath snake charmers. An ethnography of Indian non-pastoral nomads.,http://etheses.lse.ac.uk/2473/,True,
1997,"Rudolfsdottir, Annadis Greta",Construction of femininity in Iceland.,http://etheses.lse.ac.uk/2458/,True,
1997,"Sabri, Hanann R","Child morbidity, household resources and child health interventions: A case study in rural Egypt.",http://etheses.lse.ac.uk/2261/,True,
1997,"Sanders, Darrell Todd","Rainmaking, gender and power in Ihanzu, Tanzania, 1885-1995.",http://etheses.lse.ac.uk/1478/,True,
1997,"Sandmann, Gleb",Stochastic volatility: Estimation and empirical validity.,http://etheses.lse.ac.uk/1456/,True,
1997,"Schulte, Markus","Industry, politics and trade discrimination in West Germany's European policy 1957-1963.",http://etheses.lse.ac.uk/2855/,True,
1997,"Schwaag, Sylvia Maria","Monetary cooperation and exchange rate management in the 1950s: Britain, Germany and France in the return to currency convertibility.",http://etheses.lse.ac.uk/1457/,True,
1997,"Schwartz, Richard David",Coming to terms: Zimbabwe in the international arena (1980-1994).,http://etheses.lse.ac.uk/2472/,True,
1997,"Setala, Maija Talvikki",Theories of referendum and the analysis of agenda-setting.,http://etheses.lse.ac.uk/1485/,True,
1997,"Sholkamy, Hania Mohamed",Children's health and well-being: an ethnography of an upper Egyptian village.,http://etheses.lse.ac.uk/12/,True,
1997,"Siak, Steven Wai-Meng","Germanophilism in Britain: Non-governmental elites and the limits to Anglo-German antagonism, 1905-1914.",http://etheses.lse.ac.uk/2768/,True,
1997,"Silva, Leiser",Power and politics in the adoption of information systems by organisations: the case of a research centre in Latin America.,http://etheses.lse.ac.uk/273/,True,
1997,"Simosi, Maria",The processing of conflict in organizational groups: A case study in a Greek industrial company.,http://etheses.lse.ac.uk/1491/,True,
1997,"Sjursen, Helene",Western policy-making in the Polish crisis (1980-83): The problem of coordination.,http://etheses.lse.ac.uk/2477/,True,
1997,"Staab, Andreas",Separation after unification? The crisis of national identity in eastern Germany.,http://etheses.lse.ac.uk/2849/,True,
1997,"Suarez, Mauricio","Models of the world, data-models and the practice of science: The semantics of quantum theory.",http://etheses.lse.ac.uk/2480/,True,
1997,"Sugino, Akihiro",Work and the blind identity in Japan with reference to the British experience.,http://etheses.lse.ac.uk/1492/,True,
1997,"Syrett, Keith John","Language, legislation and labour: Trade union responses to Conservative Government policy 1979-1990.",http://etheses.lse.ac.uk/1473/,False,
1997,"Taher, Nadia Adel","Foreign aid and power relations: The government of Egypt, USAID and housing in Helwan.",http://etheses.lse.ac.uk/1462/,True,
1997,"Takahashi, Koji","Claims for indemnity, contribution, reimbursement, and recourse in private international law: Legal obstacles to satisfactory recovery.",http://etheses.lse.ac.uk/2218/,True,
1997,"Tanaka, Yasushi",A theory of wage determination - a training model with heterogeneous labour approach.,http://etheses.lse.ac.uk/1488/,True,
1997,"Tayfur, M. Fatih",Semiperipheral development and foreign policy: The cases of Greece and Spain.,http://etheses.lse.ac.uk/1467/,True,
1997,"Taylor, Margaret Alison","Cultural politics: Discord and factionalism in New Caledonia, 1919 to 1993.",http://etheses.lse.ac.uk/1479/,False,
1997,"Theodossopoulos, Dimitrios","What use is the turtle?': Cultural perceptions of land, work, animals and 'ecologists' in a Greek farming community.",http://etheses.lse.ac.uk/2564/,True,
1997,"Torres Espinosa, Eduardo","Bureaucracy and politics in Mexico, 1976-1992: The rise and fall of the SPP.",http://etheses.lse.ac.uk/1466/,True,
1997,"Uche, Chibuike Ugochukwu","Banking developments in pre-independence Nigeria: A study in regulation, control and politics.",http://etheses.lse.ac.uk/1470/,False,
1997,"Wasmer, Etienne",Changes in the composition of labour supply: Implications for wages and unemployment.,http://etheses.lse.ac.uk/1489/,True,
1997,"White, Simone",Protection of the financial interests of the European Communities: The fight against fraud and corruption.,http://etheses.lse.ac.uk/2599/,True,
1997,"Wilson, Peter Colin","The international theory of Leonard Woolf: An exposition, analysis and assessment in the light of his reputation as a utopian.",http://etheses.lse.ac.uk/1453/,True,
1997,"Yamaoka, Ryuichi",Morality and politics of a modern self. A critical reconstruction of Lockean liberalism.,http://etheses.lse.ac.uk/2470/,True,
1997,"Youn, Miryang","Women in two nations and four states: A comparative study of the impact of political regimes and culture on the status of women in the two Koreas and the two Germanies, 1945-1989.",http://etheses.lse.ac.uk/1461/,True,
1997,"Zaffaroni, Paolo",Nonlinear long memory models with applications in finance.,http://etheses.lse.ac.uk/1468/,True,
1998,"Arana, Alejandro Rodriguez",Credibility and business cycles in exchange rate based stabilization programmes.,http://etheses.lse.ac.uk/2622/,True,
1998,"Arhin, Dyna Carol",Willingness to pay for rural health insurance: Evidence from three African countries.,http://etheses.lse.ac.uk/2863/,True,
1998,"Arteche, Jesus Maria",Seasonal and cyclical long-memory in time series.,http://etheses.lse.ac.uk/2077/,True,
1998,"Boelaert-Suominen, Sonja Ann Jozef",International environmental law and naval war: The effect of marine safety and pollution conventions during international armed conflict.,http://etheses.lse.ac.uk/2608/,True,
1998,"Brown, Susan",The institutional evolution of the WTO Government Procurement Agreement: towards an understanding of the peripheries of domestic economic policies.,http://etheses.lse.ac.uk/3163/,True,
1998,"Combs, Arthur","Rural economic development as a nation building strategy in South Vietnam, 1968-1972.",http://etheses.lse.ac.uk/2859/,True,
1998,"Dalmazzo, Alberto",Technological and financial factors in models of wage determination.,http://etheses.lse.ac.uk/1500/,True,
1998,"Day, R. G","The impact on the independence of accounting regulators of structure, process and inputs.",http://etheses.lse.ac.uk/1521/,True,
1998,"Dean, Kathryn",Capitalism and collective action: A Marxist account of the erosion of political commitment in liberal capitalist cultures.,http://etheses.lse.ac.uk/1451/,True,
1998,"Del Seta, Marco",Quantum measurement as theory: Its structure and problems.,http://etheses.lse.ac.uk/2485/,True,
1998,"Demirci, Sevtap","The Lausanne Conference: The evolution of Turkish and British diplomatic strategies, 1922-1923.",http://etheses.lse.ac.uk/1493/,True,
1998,"Eeckhout, Jan",Perfect matching and search in economic models.,http://etheses.lse.ac.uk/2861/,True,
1998,"Eich, Frank E.O",The internationalisation of the economy and its effects on regional economic policies.,http://etheses.lse.ac.uk/2604/,True,
1998,"Fernando Santos Almeida, Alvaro",Monetary policy strategy and the behaviour of exchange rates: An empirical investigation.,http://etheses.lse.ac.uk/2611/,True,
1998,"Fotopoulos, Georgios","The determinants of firm entry and exit into Greek manufacturing industries: Sectoral, temporal and spatial variation.",http://etheses.lse.ac.uk/2600/,True,
1998,"Frederico, Renato Augusto","Agricultural research, technological change and small farmer participation: A case study of north-east Brazil.",http://etheses.lse.ac.uk/2260/,True,
1998,"Gallego-Calderon, Raquel","'New public management reforms' in the Catalan public health sector, 1985-1995: institutional choices, transactions costs and policy change.",http://etheses.lse.ac.uk/3231/,True,
1998,"Gardella, Alexis Maria-Angela",The process of social formation on the island of Rodrigues (Indian Ocean).,http://etheses.lse.ac.uk/2001/,True,
1998,"Gil-Alana, Luis Alberiko",Testing fractional integration in macroeconomic time series.,http://etheses.lse.ac.uk/2613/,True,
1998,"Guedes, Ana Lucia Malheiros",Environmental practices of transnational corporations in Brazil: Cases in the chemical and pharmaceutical sectors.,http://etheses.lse.ac.uk/1508/,True,
1998,"Hadjixenophontos, Andreas",The institutional structure and economic rationale of co-operative organisation in Cyprus.,http://etheses.lse.ac.uk/2860/,True,
1998,"Haegler, Urs","Money, reputation and inventories under credit market imperfections.",http://etheses.lse.ac.uk/2862/,True,
1998,"Harper, Gemma Clare",Deconstructing the beast: Contemporary representations and discourses on the nature of animals in urban Britain.,http://etheses.lse.ac.uk/2864/,True,
1998,"Harrison, Elaine","Women members and witnesses on British government ad hoc committees of inquiry 1850-1930, with special reference to royal commissions of inquiry.",http://etheses.lse.ac.uk/2609/,True,
1998,"Heffernan, Richard",Exploring political change---Thatcherism and the remaking of the Labour Party 1979--1997.,http://etheses.lse.ac.uk/2133/,True,
1998,"Hewerdine, Anita Rosamund",The Yeomen of the King's Guard 1485-1547.,http://etheses.lse.ac.uk/2206/,True,
1998,"Hoesch, Donata","Factor mobility: migration with brain drain and technology gain, tariff induced technology transfer and foreign direct investment by small firms.",http://etheses.lse.ac.uk/3745/,True,
1998,"Islam, H.M. Wasiul",Estimating the undercount in the U.K. 1991 population census.,http://etheses.lse.ac.uk/2857/,True,
1998,"Jang, Ji-Wook",Doubly stochastic point processes in reinsurance and the pricing of catastrophe insurance derivatives.,http://etheses.lse.ac.uk/1509/,True,
1998,"Jarvis, Helen C",Negotiating gender divisions of labour: The role of household strategies in explaining residential mobility in Britain.,http://etheses.lse.ac.uk/1520/,True,
1998,"Jayne, Catherine E","Diplomacy of expropriation: American and British reactions to Mexico's expropriation of foreign oil properties, 1937-1943.",http://etheses.lse.ac.uk/1494/,True,
1998,"Keene, Edward",The colonising ethic and modern international society: A reconstruction of the Grotian tradition of international theory.,http://etheses.lse.ac.uk/2601/,True,
1998,"Keller, Godfrey",Optimal learning through experimentation by microeconomic agents.,http://etheses.lse.ac.uk/864/,True,
1998,"Keller, Robert Godfrey",Optimal learning through experimentation by microeconomic agents.,http://etheses.lse.ac.uk/865/,True,
1998,"Kim, Jongcheol",Constitutionalising political parties in Britain.,http://etheses.lse.ac.uk/1510/,True,
1998,"Kissane, William Vincent",Establishing democracy: A comparative analysis of the genesis and stabilisation of democracy in independent Ireland 1918-1937.,http://etheses.lse.ac.uk/2616/,True,
1998,"Lee, Ming Kwan",Beyond the iron rice bowl: Chinese occupational welfare in market transition.,http://etheses.lse.ac.uk/1483/,True,
1998,"Leibowitz, David Seymour","American constitutional communication: Appellate court opinions and the implications for ""the judicial power of the United States"".",http://etheses.lse.ac.uk/2000/,True,
1998,"Locock, Louise","Explicit rationing within the NHS quasi-market: the experience of health authority purchasers, 1996-97.",http://etheses.lse.ac.uk/98/,True,
1998,"Magrini, Stefano",Modelling regional economic growth: the role of human capital and innovation.,http://etheses.lse.ac.uk/868/,True,
1998,"Manning, Peter Robert",Managing Namibia's marine fisheries: Optimal resource use and national development objectives.,http://etheses.lse.ac.uk/2639/,True,
1998,"Maria Monteiro da Fonte, Eliane",Public policies and private gains: Integrated rural development in north-east Brazil.,http://etheses.lse.ac.uk/2612/,True,
1998,"Marini, Marco",Wages determination and firm's behaviour under strategic market competition.,http://etheses.lse.ac.uk/1472/,False,
1998,"Marinucci, Domenico",Semiparametric frequency domain analysis of fractionally integrated and cointegrated time series.,http://etheses.lse.ac.uk/1518/,True,
1998,"Metochi, Melvina",Mobilization and union leadership in labour organisations: The case of the public corporate sector in Cyprus.,http://etheses.lse.ac.uk/2466/,False,
1998,"Michelacci, Claudio",Growth with cross-sectional heterogeneity.,http://etheses.lse.ac.uk/2243/,True,
1998,"Mora, Ricardo",Use of regression trees in the study of nonparametric wage structures.,http://etheses.lse.ac.uk/2605/,True,
1998,"Morgan-Jones, Ruth","The impact of hearing impairment on the couple, the family and the social network.",http://etheses.lse.ac.uk/1497/,True,
1998,"Muent, Holger",Inter-firm cooperation in a transitional economy: Comparative experience in two Polish regions.,http://etheses.lse.ac.uk/2258/,True,
1998,"Nava-Escudero, Cesar",Local government organisation in London and Mexico City: A comparative case-study of air quality management.,http://etheses.lse.ac.uk/2868/,True,
1998,"Nicholls, Lilly",From paradigm to practice: The politics and implementation of sustainable human development in Uganda.,http://etheses.lse.ac.uk/1498/,True,
1998,"Nombela, Gustavo",A political economy approach to privatisation of public firms.,http://etheses.lse.ac.uk/2614/,True,
1998,"O'Riordan, Elspeth Yvonne",British foreign policy and the Ruhr Occupation crisis 1922-1924.,http://etheses.lse.ac.uk/1477/,True,
1998,"Ojserkis, Raymond",The United States & the beginning of the Cold War arms race. The Truman Administration's arms build-up of 1950-1951.,http://etheses.lse.ac.uk/2607/,True,
1998,"Paraskevopoulos, Christos John","Social capital, institutional networks and European regional policy: Adaptation and adjustment in the Aegean Islands.",http://etheses.lse.ac.uk/2621/,True,
1998,"Payne, Richard",An empirical analysis of exchange rates using high-frequency data.,http://etheses.lse.ac.uk/1499/,True,
1998,"Penn, Gemma Louise",Medicalization and representations of smoking in public discourse and images.,http://etheses.lse.ac.uk/1503/,True,
1998,"Pennington, Mark","Property rights, public choice and urban containment: A study of the British planning system.",http://etheses.lse.ac.uk/1496/,True,
1998,"Petrongolo, Barbara",Job matching and unemployment: Applications to the UK labour market and international comparisons.,http://etheses.lse.ac.uk/1501/,True,
1998,"Phillips, Nicola Jane","Globalisation and state power: Political and economic reform in Argentina, 1989-1995.",http://etheses.lse.ac.uk/1505/,True,
1998,"Povel, Paul","Financial contracts, bankruptcy and product market competition.",http://etheses.lse.ac.uk/858/,True,
1998,"Psoinos, Anna",Information systems in support of employee empowerment: A study of manufacturing organisations in the UK.,http://etheses.lse.ac.uk/1636/,True,
1998,"Reade, Carol Elizabeth Wasbauer",Organisational identification of managers in multinational corporations: A quantitative case study in India and Pakistan.,http://etheses.lse.ac.uk/1490/,True,
1998,"Reinke, Jens",Group solidarity and transaction costs: Micro-credit in South Africa.,http://etheses.lse.ac.uk/2242/,True,
1998,"Richter, Ansgar",Corporate restructuring in the United Kingdom and West Germany: Recent developments in large non-financial companies.,http://etheses.lse.ac.uk/1502/,True,
1998,"Ritchie, John Miller",Limits of reductionism.,http://etheses.lse.ac.uk/1458/,True,
1998,"Rynhold, Jonathan M",Israeli political culture in Israel's relations with the United States over the Palestinian question 1981-96.,http://etheses.lse.ac.uk/1517/,True,
1998,"Schwarz, Tanya","Ethiopian Jewish immigrants in Israel: Living well and ""becoming deaf"" in the homeland.",http://etheses.lse.ac.uk/2603/,False,
1998,"Serra, Mauricio Aguiar",The social impacts of regional development policies in Eastern Amazonia: A case study of Parauapebas.,http://etheses.lse.ac.uk/2482/,True,
1998,"Sessions, John G","Unemployment, earnings and absence: British and European labour market experience.",http://etheses.lse.ac.uk/2274/,True,
1998,"Shinoda, Hideaki",Conflicting notions of national and constitutional sovereignty in the discourses of political theory and international relations: A genealogical perspective.,http://etheses.lse.ac.uk/2481/,True,
1998,"Shomar, Towfic Louis Elias","Phenomenological realism, superconductivity and quantum mechanics.",http://etheses.lse.ac.uk/2602/,True,
1998,"Tseng, Kuo-Shiang Roy",Sceptical politics and idealistic historiography: Michael Oakeshott as a critic of Enlightenment positions.,http://etheses.lse.ac.uk/2483/,True,
1998,"Verropoulou, Georgia","The demography of Cyprus, 1881-1982.",http://etheses.lse.ac.uk/1495/,True,
1998,"Wallach, Marc",The unintelligibility of scepticism resurrected.,http://etheses.lse.ac.uk/2486/,True,
1998,"Wigley, Simon",The role of desert in distributive justice.,http://etheses.lse.ac.uk/1504/,True,
1998,"Willer, Dirk",The development of equity capital markets in transition economies: Privatisation and shareholder rights.,http://etheses.lse.ac.uk/1507/,True,
1998,"Woolley, Oliver","Earth-shakers of Sahafatra: Authority, fertility, and the cult of nature in southeast Madagascar.",http://etheses.lse.ac.uk/2610/,True,
1998,"Wu, Cheng-chong",The concept of urban social sustainability: Co-ordinating everyday life and institutional structures in London.,http://etheses.lse.ac.uk/2251/,True,
1998,"Yokoi, Noriko","Searching for a balance: Britain's trade policy towards Japan, 1950-54.",http://etheses.lse.ac.uk/2567/,True,
1999,"Abeyratne, Sonali Gothami","Banking and the debt recovery: A comparative study of the law and practice in India, Sri Lanka and Malaysia.",http://etheses.lse.ac.uk/1604/,True,
1999,"Afriat, Alexander",Quantum waves in configuration space.,http://etheses.lse.ac.uk/2085/,True,
1999,"Albert-Roulhac, Catherine",The Europeanisation of national budgeting in the United Kingdom and France: A study of governmental processes.,http://etheses.lse.ac.uk/2623/,True,
1999,"Almog, Orna",Beyond Suez---the Anglo-Israeli relationship 1956--1958.,http://etheses.lse.ac.uk/2219/,True,
1999,"Alvarez, Santiago",The relationship between internally and externally generated violence in an Andean Mestizo Colombian community.,http://etheses.lse.ac.uk/2867/,True,
1999,"Araya Santos Cardoso, Catarina",Property rights and the environment at the local and global levels: Brazilian Amazonia and the extractive reserve Chico Mendes.,http://etheses.lse.ac.uk/2487/,True,
1999,"Armbruster, Thomas Friedrich",The German corporation: An open or closed society? An application of Popperian ideas to organizational analysis.,http://etheses.lse.ac.uk/2619/,True,
1999,"Aron, Danielle Belinda",Production and reception in British television documentary: A genre-based analysis of mass-mediated communication.,http://etheses.lse.ac.uk/2866/,True,
1999,"Balakrishna, Sridharan",Organisational politics and information systems implementation: the case of the Indian public administration.,http://etheses.lse.ac.uk/2632/,True,
1999,"Balakrishnan, Ravi",Unemployment and growth dynamics: Theory and OECD evidence.,http://etheses.lse.ac.uk/2489/,True,
1999,"Barbanti, Olympio, Jr",Urban dimensions in rural livelihoods: Implications for grassroots development and sustainability in the Brazilian Amazon.,http://etheses.lse.ac.uk/2865/,True,
1999,"Basu, Sankarshan",Approximating functions of integrals of log-Gaussian processes: Applications in finance.,http://etheses.lse.ac.uk/1549/,True,
1999,"Bennett, Sara",Imperfect information and hospital competition in developing countries: A Bangkok case study.,http://etheses.lse.ac.uk/2488/,True,
1999,"Bishai, Linda Suzanne",Secession and the theory & practice of international relations.,http://etheses.lse.ac.uk/1546/,True,
1999,"Bissix, Glyn","Dimensions of power in forest resource decision-making: 
a case study of Nova Scotia’s forest conservation legislation.",http://etheses.lse.ac.uk/854/,True,
1999,"Bjugan, Ketil",Europe's divided north: A comparative analysis of the conflict over European Union membership in four Nordic countries.,http://etheses.lse.ac.uk/1516/,True,
1999,"Bousiou, Polianthi",The nomads of Mykonos: Consuming discourses of otherness in a polysemic tourist space.,http://etheses.lse.ac.uk/1538/,True,
1999,"Brandon, Toby",Power and disabled people: A comparative case study of three community care services in London.,http://etheses.lse.ac.uk/1589/,True,
1999,"Brown, J. E.S",The impact of financing constraints on investment.,http://etheses.lse.ac.uk/2637/,True,
1999,"Campanelli, Pamela Comber",The impact of the interviewer: Nonresponse and response variance in social surveys.,http://etheses.lse.ac.uk/2627/,True,
1999,"Chagab, Kim",Discretionary effort and performance in Korean bank branches: The impact of identification and norms.,http://etheses.lse.ac.uk/2629/,True,
1999,"Chrysochos, Neophytos Elia",Information systems and organisational change: The case of flexible specialisation in Cyprus.,http://etheses.lse.ac.uk/1594/,True,
1999,"Colas Krauter, Alejandro",The expansion of international civil society: The case of Tunisia.,http://etheses.lse.ac.uk/2631/,True,
1999,"Cripps, Sandra Florence",The influence of language as a tool for policy implementation: Further education after the 1988 Education Reform Act.,http://etheses.lse.ac.uk/2217/,True,
1999,"Crow, Suzanne Marie","Fragmented diplomacy: The impact of Russian governing institutions on foreign policy, 1991-1996.",http://etheses.lse.ac.uk/2626/,True,
1999,"Donner, Fentje Henrike",Women and gold: Gender and urbanisation in contemporary Bengal.,http://etheses.lse.ac.uk/1539/,True,
1999,"Dowling, Bernard David",Health authorities and general practice fund-holders as purchasers of elective surgery: A case study of waiting times.,http://etheses.lse.ac.uk/1541/,True,
1999,"Duggan, Bernardo",Iron and steel production in Argentina c.1920-1952: Attempts at establishing a strategic industry.,http://etheses.lse.ac.uk/1537/,True,
1999,"da Silva Bentes, Rosineide","Rubber enterprises in the Brazilian Amazon, 1870-1930.",http://etheses.lse.ac.uk/2869/,True,
1999,"Ebata, Joanne Michi","The transition from war to peace: politics, political space
and the peace process industry in Mozambique, 1992-1995.",http://etheses.lse.ac.uk/427/,True,
1999,"Ero, Comfort Ekhuase",The evolution of norms in international relations: Intervention and the principle of non-intervention in intra-African affairs.,http://etheses.lse.ac.uk/1547/,True,
1999,"Eskander, Saad Basheer","Britain's policy towards the Kurdish question, 1915-1923.",http://etheses.lse.ac.uk/2625/,False,
1999,"Ferguson, Clare",Reproductive rights and citizenship: Family planning in Zimbabwe.,http://etheses.lse.ac.uk/1540/,True,
1999,"Freeman, Dena Gail","Transforming traditions: The dynamics of cultural variation in the Gamo highlands, southwest Ethiopia.",http://etheses.lse.ac.uk/1526/,True,
1999,"Garcia-Duran Huet, Patricia",European integration theories: The case of EEC merger policy.,http://etheses.lse.ac.uk/2615/,True,
1999,"Ghani, Atif Mohammed",A sociological study of the British independent film field: The case of British-Asian film production 1976-1996.,http://etheses.lse.ac.uk/1535/,True,
1999,"Gjonca, Arjan","Mortality transition in Albania, 1950-1990.",http://etheses.lse.ac.uk/2870/,True,
1999,"Griggs, Steven Frank","Professionalisation, policy networks and the development of French health policy: The rise of hospital directors, the Syndicat National des Cadres Hospitaliers, 1976-1991.",http://etheses.lse.ac.uk/2872/,False,
1999,"Guala, Francesco",Economics and the laboratory: some philosophical and methodological problems facing experimental economics.,http://etheses.lse.ac.uk/836/,True,
1999,"Harper, Jo","Continuity within chaos: The role of political discourse in the rebuilding of Communist Party legitimation in Poland, 1988-90.",http://etheses.lse.ac.uk/1543/,True,
1999,"Harrison, Rebecca Jane","Scientific evidence and the toxic tort: A socio-legal study of the issues, expert evidence and judgment in Reay and Hope v. British Nuclear Fuels plc.",http://etheses.lse.ac.uk/2002/,False,
1999,"Hassan, Ashraf El Sayed Rashad",The impact of information/decision support systems (I/DSS) in debt management: The Egyptian experience.,http://etheses.lse.ac.uk/1553/,True,
1999,"Henry, Marc",Long memory in time series: Semiparametric estimation and conditional heteroscedasticity.,http://etheses.lse.ac.uk/1581/,True,
1999,"Ishikawa, Junko",A critique of the Maastricht road to European Monetary Union: Bringing labour market analysis back in.,http://etheses.lse.ac.uk/1519/,True,
1999,"Jacquin-Berdal, Dominique",Nationalism and secession in the Horn of Africa: a critique of the ethnic interpretation.,http://etheses.lse.ac.uk/73/,True,
1999,"Jarvie, Alexander Max",Justification and acceptance.,http://etheses.lse.ac.uk/1554/,True,
1999,"John, Steve",The effectiveness of professional lobbyists in Britain 1986-1999.,http://etheses.lse.ac.uk/1544/,True,
1999,"Jovic, Dejan",The breakdown of elite ideological consensus: The prelude to the disintegration of Yugoslavia (1974-1990).,http://etheses.lse.ac.uk/1545/,True,
1999,"Kalmus, Philip Alexander",Competitive markets with informational asymmetries and trading restrictions: Welfare analysis and applications to finance.,http://etheses.lse.ac.uk/1550/,True,
1999,"Ketels, Christian H.M",International competition and the efficiency of firms.,http://etheses.lse.ac.uk/1571/,True,
1999,"Ketland, Jeffrey John",The mathematicization of nature.,http://etheses.lse.ac.uk/2241/,True,
1999,"Kfir, Isaac Izy",Impact of the New Right on the Reagan administration: Kirkpatrick & UNESCO as a test case.,http://etheses.lse.ac.uk/1602/,True,
1999,"Khiaonarong, Tanai",Banking and innovation: The case of payment systems modernisation in Thailand.,http://etheses.lse.ac.uk/1565/,False,
1999,"Konsolas, Ioannis",The competitive advantage of nations: The case of Greece.,http://etheses.lse.ac.uk/2514/,True,
1999,"Ladino, Carolina","Maquiladora employment, low-income households and gender dynamics: A case study in Ciudad Juarez, Mexico.",http://etheses.lse.ac.uk/2871/,True,
1999,"Lai, Hung-Neng",The microstructure of a dealership market: An empirical investigation of the London Stock Exchange.,http://etheses.lse.ac.uk/3041/,True,
1999,"Larkins, Jeremy",The idea of the territorial state: Discourses of political space in Renaissance Italy.,http://etheses.lse.ac.uk/2617/,True,
1999,"Lee, Hyun-Jung",Affective states at work and prosocial organisational behaviour: A case study of health care workers in the NHS.,http://etheses.lse.ac.uk/2638/,True,
1999,"Leonard, Simon Brett","Geographies of labour market regulation: Industrial training in government training centres and skillcentres in Britain and London, 1917-93.",http://etheses.lse.ac.uk/1608/,True,
1999,"Lewkowicz, Bea",The Jewish community of Thessaloniki: An exploration of memory and identity in a Mediterranean city.,http://etheses.lse.ac.uk/2910/,True,
1999,"Lykogiannis, Athanasios","Britain and the Greek economic crisis, 1944-1947: From liberation to the Truman Doctrine.",http://etheses.lse.ac.uk/1536/,True,
1999,"Magalhaes, Rodrigo Manuel",The organizational implementation of information systems: towards a new theory.,http://etheses.lse.ac.uk/284/,True,
1999,"Naughton, Honora Mary",The ambiguous partnership: Elf Aquitaine and the French government 1976-1986.,http://etheses.lse.ac.uk/1586/,True,
1999,"Nier, Erlend Walter","Financial structure, managerial incentives and product market competition.",http://etheses.lse.ac.uk/1584/,True,
1999,"Nocke, Volker",Industry structure and the dynamics of competition.,http://etheses.lse.ac.uk/2491/,True,
1999,"O'Sullivan, Christopher","Sumner Welles, postwar planning and the quest for a new world order, 1937-1943.",http://etheses.lse.ac.uk/2630/,True,
1999,"Oladejo, Mobolaji Lateef","Models of personal computer buying intention and behaviour based on the ""theory of reasoned action"".",http://etheses.lse.ac.uk/2628/,True,
1999,"Osman, Mohamed Awad","The United Nations and peace enforcement with special reference to Kuwait, 1990-91.",http://etheses.lse.ac.uk/2618/,True,
1999,"Overman, Henry G",Empirical studies on the location of economic activity and its consequences.,http://etheses.lse.ac.uk/2420/,False,
1999,"Owtram, Francis Carey",Oman and the West: State formation in Oman since 1920.,http://etheses.lse.ac.uk/1556/,True,
1999,"Papatheodorou, Christos",Dimensions of income inequality in Greece.,http://etheses.lse.ac.uk/1552/,True,
1999,"Patil, Pawan Ganapati","Modelling and measuring the efficiency of the brackishwater shrimp aquaculture sector and its socio-economic and environmental impacts on rural producers in Nellore District, India.",http://etheses.lse.ac.uk/2268/,True,
1999,"Pedaliu, Effie G. H","Britain, Italy and the early Cold War: Aspects of British foreign policy towards Italy, 1946-1949.",http://etheses.lse.ac.uk/1525/,True,
1999,"Persson, Gudrun",The Russian Army and foreign wars 1859-1871.,http://etheses.lse.ac.uk/2793/,True,
1999,"Peterson, Lee M",The Cold War and the change in the nature of military power.,http://etheses.lse.ac.uk/2492/,True,
1999,"Richardson, James",Targeted wage subsidies and long-term unemployment: Theory and policy evaluation.,http://etheses.lse.ac.uk/1531/,True,
1999,"Rosengarten, Philipp","The characteristics, outcomes and sources of the Learning Organization: The case of car component suppliers in Britain.",http://etheses.lse.ac.uk/1534/,True,
1999,"Rothe, Jorn","Rationality, uncertainty aversion and equilibrium concepts in normal and extensive form games.",http://etheses.lse.ac.uk/2624/,True,
1999,"Salehi, Fariba",Postmodernity and the decline of the nation-state (a British case-study).,http://etheses.lse.ac.uk/2781/,True,
1999,"Sanusi, S. A. A","The mule of the world: Race, culture and essentialism in feminist approaches to international human rights law---an African perspective.",http://etheses.lse.ac.uk/2411/,True,
1999,"Satterthwaite, David Edward",The constraints on aid and development assistance agencies giving a high priority to basic needs.,http://etheses.lse.ac.uk/2506/,True,
1999,"Saull, Richard G","Rethinking theory and history in the Cold War: The state, military power and social revolution.",http://etheses.lse.ac.uk/1528/,True,
1999,"Schluter, Christian","Topics in distributional analysis: The importance of intermediate institutions for income distributions, inequality and intra-distributional mobility.",http://etheses.lse.ac.uk/1487/,True,
1999,"Shatzkes, Pamela Joy","Anglo-Jewish rescue and relief efforts, 1938-1944.",http://etheses.lse.ac.uk/1585/,True,
1999,"Sitter, Nikolai",The East Central European party systems: The development of competitive politics in a comparative politics perspective.,http://etheses.lse.ac.uk/2858/,True,
1999,"Smith, Brendan Patrick Gerard",Politics and policy making at the 1996-1997 European Union Intergovernmental Conference.,http://etheses.lse.ac.uk/1562/,True,
1999,"Stanca, Luca",Business cycle asymmetries and the financial propagation mechanism.,http://etheses.lse.ac.uk/1506/,True,
